0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
1,36,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.559,1.0,-1,1.0,
1,66,1,1,1,1,1,1,-1,1,-1.0,0.0,1.0,0.788,1.0,-1,1.0,
1,72,1,1,1,1,1,1,-1,1,-1.0,0.0,1.0,0.792,1.0,-1,1.0,
1,83,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.819,1.0,-1,1.0,
1,86,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.826,1.0,-1,1.0,
1,72,1,1,1,1,1,1,-1,1,-1.0,0.0,1.0,0.792,1.0,-1,1.0,
1,83,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.819,1.0,-1,1.0,
1,86,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.826,1.0,-1,1.0,
1,83,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.831,1.0,-1,1.0,
1,86,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.837,1.0,-1,1.0,
1,72,1,1,1,1,1,1,-1,1,-1.0,0.0,1.0,0.806,1.0,-1,1.0,
1,83,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.831,1.0,-1,1.0,
1,86,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.837,1.0,-1,1.0,
1,72,1,1,1,1,1,1,-1,1,-1.0,0.0,1.0,0.806,1.0,-1,1.0,
1,83,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.831,1.0,-1,1.0,
1,86,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.837,1.0,-1,1.0,
1,52,1,1,1,1,1,1,-1,1,-1.0,0.0,1.0,0.712,1.0,-1,1.0,
1,53,1,1,1,1,1,1,-1,1,-1.0,0.0,1.0,0.717,1.0,-1,1.0,
1,70,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,24,1,1,1,1,2,1,-1,1,1.0,0.795,-1.0,0.0,1.0,-1,1.0,
1,128,1,1,1,1,5,1,1,1,-1.0,0.0,1.0,0.741,1.0,-1,1.0,
1,33,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,67,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,19,1,1,1,1,1,1,1,1,-1.0,0.036,1.0,0.848,1.0,-1,1.0,
1,32,1,1,1,1,1,1,1,1,-1.0,0.034,1.0,0.85,1.0,-1,1.0,
1,53,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.765,1.0,-1,1.0,
1,51,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.76,1.0,-1,1.0,
1,47,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.738,1.0,-1,1.0,
1,51,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.76,1.0,-1,1.0,
1,43,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.712,1.0,-1,1.0,
1,62,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.754,1.0,-1,1.0,
1,57,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.734,1.0,-1,1.0,
1,54,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.716,1.0,-1,1.0,
1,53,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.758,1.0,-1,1.0,
1,47,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.729,1.0,-1,1.0,
1,48,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.727,1.0,-1,1.0,
1,60,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.761,1.0,-1,1.0,
1,53,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.739,1.0,-1,1.0,
1,28,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.753,1.0,-1,1.0,
1,75,1,1,1,1,1,1,1,1,-1.0,0.026,1.0,0.875,1.0,-1,1.0,
1,21,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,0.863,1.0,-1,1.0,
1,23,1,1,1,1,2,1,1,1,-1.0,0.021,1.0,0.802,1.0,-1,1.0,
1,23,1,1,1,1,1,1,1,1,-1.0,0.002,1.0,0.645,1.0,-1,1.0,
1,20,-1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,23,1,1,1,1,1,1,1,1,-1.0,0.22,1.0,0.767,1.0,-1,1.0,
1,40,1,1,1,1,2,1,1,1,-1.0,0.111,1.0,0.757,1.0,-1,1.0,
1,40,1,1,1,1,1,1,1,1,-1.0,0.111,1.0,0.806,1.0,-1,1.0,
1,40,1,1,1,1,2,1,1,1,-1.0,0.111,1.0,0.758,1.0,-1,1.0,
1,42,1,1,1,1,2,1,1,1,-1.0,0.105,1.0,0.573,1.0,-1,1.0,
1,20,1,1,1,1,1,1,1,1,-1.0,0.038,1.0,0.697,1.0,-1,1.0,
1,23,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,74,1,1,1,1,6,1,-1,1,-1.0,0.0,1.0,0.824,1.0,-1,1.0,
1,51,1,1,1,1,4,1,-1,1,-1.0,0.0,1.0,0.745,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,1.0,0.831,0.0,1.0,0.779,-1,-1.0,1.0
1,21,1,1,1,1,1,1,1,1,-1.0,0.006,1.0,0.828,1.0,-1,1.0,
1,20,1,1,1,1,1,1,1,1,-1.0,0.024,1.0,0.6,1.0,-1,1.0,
1,76,1,1,1,1,1,1,1,1,1.0,0.58,0.0,1.0,0.665,1,-1.0,1.0
1,45,1,1,1,1,2,1,1,1,1.0,0.855,0.0,1.0,0.871,1,-1.0,1.0
1,57,1,1,1,1,3,1,1,1,1.0,0.838,0.0,1.0,0.88,1,-1.0,1.0
1,35,1,1,1,1,2,1,1,1,-1.0,0.152,1.0,0.601,1.0,-1,1.0,
1,20,1,1,1,1,1,1,1,1,-1.0,0.122,1.0,0.858,1.0,-1,1.0,
1,20,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.841,1.0,-1,1.0,
1,42,1,1,1,1,2,1,1,1,1.0,0.829,0.0,1.0,0.764,1,-1.0,1.0
1,57,1,1,1,1,2,1,1,1,1.0,0.807,0.0,1.0,0.795,1,-1.0,1.0
1,19,1,1,1,1,1,1,1,1,-1.0,0.257,1.0,0.843,1.0,-1,1.0,
1,29,1,1,1,1,1,1,-1,1,-1.0,0.054,1.0,0.817,1.0,-1,1.0,
1,189,1,1,1,1,13,1,-1,1,0.0,0.0,1.0,0.905,1.0,-1,1.0,
1,190,1,1,1,1,13,1,-1,1,0.0,0.0,1.0,0.905,1.0,-1,1.0,
1,38,1,1,1,1,2,1,1,1,1.0,0.827,0.0,1.0,0.779,1,-1.0,1.0
1,41,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.743,1.0,-1,1.0,
1,42,1,1,1,1,1,1,1,1,-1.0,0.172,1.0,0.817,1.0,-1,1.0,
1,100,1,1,1,1,3,1,-1,1,1.0,0.85,0.0,1.0,0.76,1,-1.0,1.0
1,46,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.721,1.0,-1,1.0,
1,31,1,1,1,1,1,1,-1,1,0.0,0.0,1.0,0.688,1.0,-1,1.0,
1,30,1,1,1,1,2,1,1,1,-1.0,0.083,1.0,0.833,1.0,-1,1.0,
1,102,1,1,1,1,3,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,25,1,1,1,1,1,1,1,1,-1.0,0.125,1.0,0.749,1.0,-1,1.0,
1,73,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,74,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,41,1,1,1,1,2,1,-1,1,-1.0,-1.0,0.0,1.0,-1.0,1,,
1,43,1,1,1,1,2,1,1,1,-1.0,0.05,1.0,0.483,1.0,-1,1.0,
1,23,-1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,131,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,112,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,134,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,22,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,56,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,35,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,22,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,90,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,21,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,54,1,1,1,1,1,1,1,1,-1.0,0.087,1.0,0.5,1.0,-1,1.0,
1,60,1,1,1,1,1,1,1,1,-1.0,0.087,1.0,0.521,1.0,-1,1.0,
1,65,1,1,1,1,1,1,1,1,-1.0,0.087,1.0,0.542,1.0,-1,1.0,
1,79,1,1,1,1,2,1,1,1,-1.0,0.087,1.0,0.609,1.0,-1,1.0,
1,79,1,1,1,1,1,1,1,1,-1.0,0.087,1.0,0.604,1.0,-1,1.0,
1,80,1,1,1,1,1,1,1,1,-1.0,0.087,1.0,0.605,1.0,-1,1.0,
1,82,1,1,1,1,2,1,1,1,-1.0,0.087,1.0,0.616,1.0,-1,1.0,
1,79,1,1,1,1,1,1,1,1,-1.0,0.087,1.0,0.609,1.0,-1,1.0,
1,80,1,1,1,1,1,1,1,1,-1.0,0.087,1.0,0.609,1.0,-1,1.0,
1,71,1,1,1,1,2,1,1,1,-1.0,0.087,1.0,0.579,1.0,-1,1.0,
1,60,1,1,1,1,2,1,1,1,-1.0,0.087,1.0,0.535,1.0,-1,1.0,
1,57,1,1,1,1,2,1,1,1,-1.0,0.087,1.0,0.518,1.0,-1,1.0,
1,84,1,-1,1,1,4,1,1,1,-1.0,0.087,1.0,0.627,1.0,-1,1.0,
1,66,1,1,1,1,2,1,1,1,-1.0,0.087,1.0,0.563,1.0,-1,1.0,
1,23,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,90,1,1,1,1,1,1,1,1,-1.0,0.091,1.0,0.729,1.0,-1,1.0,
1,17,1,1,1,1,1,1,1,1,-1.0,0.056,1.0,0.524,1.0,-1,1.0,
1,46,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,22,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.797,1.0,-1,1.0,
1,48,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,19,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.737,1.0,-1,1.0,
1,23,1,1,1,1,1,1,1,1,-1.0,0.167,1.0,0.758,1.0,-1,1.0,
1,22,1,1,1,1,1,1,1,1,-1.0,0.04,1.0,0.615,1.0,-1,1.0,
1,65,1,1,1,1,2,1,1,1,-1.0,0.2,1.0,0.862,1.0,-1,1.0,
1,24,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,75,1,1,1,1,2,1,1,1,-1.0,0.105,1.0,0.888,1.0,-1,1.0,
1,30,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.724,1.0,-1,1.0,
1,45,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,46,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,21,-1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,59,-1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,68,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,26,1,1,1,1,1,1,1,1,-1.0,0.065,1.0,0.53,1.0,-1,1.0,
1,42,1,1,1,1,1,1,1,1,1.0,0.578,0.2,1.0,0.575,1,-1.0,1.0
1,43,1,1,1,1,1,1,1,1,1.0,0.577,0.2,1.0,0.576,1,-1.0,1.0
1,18,1,1,1,1,1,1,1,1,-1.0,0.1,1.0,0.83,1.0,-1,1.0,
1,85,1,1,1,1,2,1,1,1,0.0,0.25,1.0,0.882,1.0,-1,1.0,
1,109,1,-1,1,1,3,1,1,1,0.0,0.25,1.0,0.898,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.129,1.0,0.738,-1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.02,1.0,0.695,1.0,-1,1.0,
1,23,1,1,1,1,1,1,1,1,-1.0,0.085,1.0,0.856,1.0,-1,1.0,
1,70,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,37,1,1,1,1,1,1,1,1,1.0,0.589,-1.0,1.0,0.545,1,-1.0,1.0
1,37,1,1,1,1,1,1,1,1,1.0,0.595,-1.0,1.0,0.53,1,-1.0,1.0
1,26,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.811,1.0,-1,1.0,
1,62,1,1,1,1,5,1,1,1,0.0,0.0,1.0,0.727,1.0,-1,1.0,
1,103,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.76,1.0,-1,1.0,
1,62,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.648,1.0,-1,1.0,
1,32,1,1,1,1,1,1,1,1,0.0,-1.0,1.0,0.812,1.0,-1,1.0,
1,22,1,1,1,1,2,1,1,1,-1.0,0.063,1.0,0.902,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.079,1.0,0.868,1.0,-1,1.0,
1,26,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.81,1.0,-1,1.0,
1,19,1,1,1,1,1,1,1,1,-1.0,0.093,1.0,0.772,1.0,-1,1.0,
1,22,1,1,1,1,2,1,1,1,0.0,0.0,1.0,0.758,1.0,-1,1.0,
1,16,1,1,1,1,1,1,1,1,-1.0,0.067,1.0,0.851,1.0,-1,1.0,
1,26,1,1,1,1,1,1,1,1,-1.0,0.048,1.0,0.83,1.0,-1,1.0,
1,32,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,41,1,1,1,1,2,1,1,1,1.0,0.827,0.0,1.0,0.775,1,-1.0,1.0
1,53,1,1,1,1,2,1,1,1,1.0,0.819,0.0,1.0,0.788,1,-1.0,1.0
1,48,1,1,1,1,2,1,1,1,1.0,0.839,0.0,1.0,0.803,1,-1.0,1.0
1,38,1,1,1,1,2,1,1,1,1.0,0.835,0.0,1.0,0.793,1,-1.0,1.0
1,31,1,1,1,1,1,1,1,1,1.0,0.855,0.0,1.0,0.786,1,-1.0,1.0
1,32,1,1,1,1,1,1,1,1,1.0,0.852,0.0,1.0,0.789,1,-1.0,1.0
1,42,1,1,1,1,2,1,1,1,1.0,0.835,0.0,1.0,0.777,1,-1.0,1.0
1,34,1,1,1,1,1,1,1,1,1.0,0.842,0.0,1.0,0.783,1,-1.0,1.0
1,44,1,1,1,1,2,1,1,1,1.0,0.826,0.0,1.0,0.778,1,-1.0,1.0
1,36,1,1,1,1,1,1,1,1,1.0,0.845,0.0,1.0,0.791,1,-1.0,1.0
1,37,1,1,1,1,1,1,1,1,1.0,0.845,0.0,1.0,0.785,1,-1.0,1.0
1,26,1,1,1,1,1,1,1,1,1.0,0.853,0.0,1.0,0.813,1,-1.0,1.0
1,27,1,1,1,1,1,1,1,1,1.0,0.851,0.0,1.0,0.799,1,-1.0,1.0
1,34,1,1,1,1,1,1,1,1,-1.0,0.038,1.0,0.777,1.0,-1,1.0,
1,36,1,1,1,1,2,1,1,1,1.0,0.835,0.0,1.0,0.778,1,-1.0,1.0
1,33,1,1,1,1,2,1,1,1,1.0,0.843,0.0,1.0,0.797,1,-1.0,1.0
1,34,1,1,1,1,2,1,1,1,1.0,0.843,0.0,1.0,0.786,1,-1.0,1.0
1,38,1,1,1,1,1,1,1,1,1.0,0.838,0.0,1.0,0.793,1,-1.0,1.0
1,14,1,1,1,1,1,1,1,1,1.0,0.885,1.0,1.0,0.773,1,-1.0,1.0
1,18,1,1,1,1,1,1,1,1,-1.0,0.018,1.0,0.702,1.0,-1,1.0,
1,19,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.979,1.0,-1,1.0,
1,26,1,1,1,1,1,1,1,1,-1.0,0.021,1.0,0.569,1.0,-1,1.0,
1,23,1,1,1,1,1,1,1,1,-1.0,0.022,1.0,0.8,1.0,-1,1.0,
1,20,-1,1,1,1,1,1,1,1,-1.0,0.062,1.0,0.558,1.0,-1,1.0,
1,16,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,246,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,19,1,1,1,1,1,1,1,1,-1.0,0.022,1.0,0.859,1.0,-1,1.0,
1,17,1,1,1,1,2,1,-1,1,-1.0,0.0,1.0,0.731,1.0,-1,1.0,
1,18,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,39,1,1,1,1,2,1,1,1,-1.0,0.014,1.0,0.599,1.0,-1,1.0,
1,16,1,1,1,1,1,1,1,1,-1.0,0.052,1.0,0.717,1.0,-1,1.0,
1,22,1,1,1,1,1,1,1,1,-1.0,0.1,1.0,0.751,1.0,-1,1.0,
1,21,1,1,1,1,1,1,1,1,-1.0,0.1,1.0,0.736,1.0,-1,1.0,
1,105,1,1,1,1,2,1,1,1,1.0,0.83,-1.0,1.0,0.808,1,-1.0,1.0
1,97,-1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,22,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,25,1,1,1,1,2,1,1,1,-1.0,0.5,1.0,0.63,1.0,-1,1.0,
1,68,1,1,1,1,3,1,1,1,1.0,0.511,0.0,1.0,0.59,1,-1.0,1.0
1,30,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,19,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,26,1,1,1,1,1,1,1,1,-1.0,0.186,1.0,0.826,1.0,-1,1.0,
1,15,1,1,1,1,1,1,-1,1,1.0,0.883,-1.0,0.0,1.0,-1,1.0,
1,20,1,1,1,1,2,1,1,1,-1.0,0.0,1.0,0.845,1.0,-1,1.0,
1,21,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,53,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,101,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,102,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,24,1,1,1,1,1,1,1,1,-1.0,0.5,1.0,0.818,1.0,-1,1.0,
1,24,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,0.843,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.107,1.0,0.802,1.0,-1,1.0,
1,24,1,1,1,1,1,1,1,1,-1.0,0.038,1.0,0.853,1.0,-1,1.0,
1,35,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,0.824,1.0,-1,1.0,
1,94,1,-1,1,1,4,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,438,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,526,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,436,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,23,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.668,1.0,-1,1.0,
1,27,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,25,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,17,1,1,1,1,1,1,1,1,-1.0,0.095,1.0,0.723,1.0,-1,1.0,
1,24,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.723,1.0,-1,1.0,
1,92,1,1,1,1,2,1,1,1,1.0,0.847,0.0,1.0,0.844,1,-1.0,1.0
1,127,1,1,1,1,2,1,1,1,1.0,0.824,0.0,1.0,0.84,1,-1.0,1.0
1,94,1,1,1,1,2,1,1,1,1.0,0.846,0.0,1.0,0.84,1,-1.0,1.0
1,130,1,1,1,1,2,1,1,1,1.0,0.81,0.0,1.0,0.846,1,-1.0,1.0
1,116,1,1,1,1,2,1,1,1,1.0,0.842,0.0,1.0,0.842,1,-1.0,1.0
1,29,1,1,1,1,2,1,1,1,1.0,0.842,0.0,1.0,0.74,1,-1.0,1.0
1,123,1,1,1,1,2,1,1,1,1.0,0.825,0.0,1.0,0.84,1,-1.0,1.0
1,109,1,1,1,1,2,1,1,1,1.0,0.843,0.0,1.0,0.841,1,-1.0,1.0
1,123,1,1,1,1,2,1,1,1,1.0,0.821,0.0,1.0,0.835,1,-1.0,1.0
1,115,1,1,1,1,2,1,1,1,1.0,0.828,0.0,1.0,0.832,1,-1.0,1.0
1,97,1,1,1,1,2,1,1,1,1.0,0.857,0.0,1.0,0.845,1,-1.0,1.0
1,100,1,1,1,1,2,1,1,1,1.0,0.84,0.0,1.0,0.837,1,-1.0,1.0
1,34,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,80,1,1,1,1,2,1,1,1,-1.0,0.125,1.0,0.841,1.0,-1,1.0,
1,21,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,73,1,1,1,1,1,1,1,1,-1.0,0.265,1.0,0.723,1.0,-1,1.0,
1,72,1,1,1,1,1,1,1,1,-1.0,0.265,1.0,0.716,1.0,-1,1.0,
1,36,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,71,1,1,1,1,1,1,1,1,-1.0,0.265,1.0,0.719,1.0,-1,1.0,
1,72,1,1,1,1,1,1,1,1,-1.0,0.265,1.0,0.717,1.0,-1,1.0,
1,29,1,1,1,1,1,1,1,1,-1.0,0.265,1.0,0.574,1.0,-1,1.0,
1,30,1,1,1,1,1,1,1,1,-1.0,0.265,1.0,0.569,1.0,-1,1.0,
1,51,1,1,1,1,1,1,1,1,1.0,0.797,0.0,1.0,0.769,1,-1.0,1.0
1,16,1,1,1,1,1,1,1,1,-1.0,0.006,1.0,0.835,1.0,-1,1.0,
1,15,1,1,1,1,1,1,1,1,-1.0,0.129,1.0,0.835,1.0,-1,1.0,
1,21,1,1,1,1,1,1,1,1,-1.0,0.115,1.0,0.854,1.0,-1,1.0,
1,17,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,15,1,1,1,1,1,1,1,1,-1.0,0.051,1.0,0.855,1.0,-1,1.0,
1,23,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,17,1,1,1,1,1,1,1,1,-1.0,0.007,1.0,0.806,1.0,-1,1.0,
1,31,1,1,1,1,2,1,1,1,-1.0,0.043,1.0,0.631,1.0,-1,1.0,
1,31,1,1,1,1,2,1,1,1,-1.0,0.045,1.0,0.616,1.0,-1,1.0,
1,32,1,1,1,1,2,1,1,1,-1.0,0.062,1.0,0.624,1.0,-1,1.0,
1,31,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,35,1,1,1,1,3,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,36,1,1,1,1,3,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,32,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,18,1,1,1,1,1,1,1,1,-1.0,0.14,1.0,0.801,1.0,-1,1.0,
1,23,-1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,21,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.794,1.0,-1,1.0,
1,30,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,21,1,1,1,1,1,1,1,1,-1.0,0.019,1.0,0.845,1.0,-1,1.0,
1,20,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.752,1.0,-1,1.0,
1,48,1,1,1,1,1,1,1,1,1.0,0.817,0.0,1.0,0.769,1,-1.0,1.0
1,21,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.786,1.0,-1,1.0,
1,17,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,52,1,1,-1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,54,1,1,-1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,64,1,1,1,1,1,1,1,1,1.0,0.818,0.0,1.0,0.909,1,-1.0,1.0
1,17,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,0.882,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.003,1.0,0.593,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.751,1.0,-1,1.0,
1,17,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.791,1.0,-1,1.0,
1,20,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,43,1,1,1,1,1,1,1,1,-1.0,0.071,1.0,0.646,1.0,-1,1.0,
1,21,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,0.525,1.0,-1,1.0,
1,23,1,1,1,1,1,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,21,1,1,1,1,1,1,1,1,-1.0,0.239,1.0,0.714,1.0,-1,1.0,
1,46,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,27,1,1,1,1,1,1,1,1,-1.0,0.007,1.0,0.888,1.0,-1,1.0,
1,34,1,1,1,1,1,1,-1,1,0.0,0.0,1.0,0.692,1.0,-1,1.0,
1,35,1,1,1,1,1,1,-1,1,0.0,0.0,1.0,0.692,1.0,-1,1.0,
1,18,1,1,1,1,1,1,1,1,-1.0,0.067,1.0,0.614,1.0,-1,1.0,
1,16,1,1,1,1,1,1,1,1,-1.0,0.0,1.0,0.733,1.0,-1,1.0,
1,50,1,1,1,1,3,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,21,1,1,1,1,1,1,1,1,-1.0,0.167,1.0,0.539,1.0,-1,1.0,
1,24,1,1,1,1,1,1,-1,1,-1.0,0.027,1.0,0.512,1.0,-1,1.0,
1,31,1,1,1,1,1,1,1,1,-1.0,0.053,1.0,0.647,1.0,-1,1.0,
1,40,1,1,1,1,2,1,1,1,-1.0,0.278,1.0,0.574,1.0,-1,1.0,
1,75,1,1,1,1,4,1,1,1,-1.0,0.278,1.0,0.672,1.0,-1,1.0,
1,157,1,-1,1,1,5,1,1,1,-1.0,0.278,1.0,0.794,1.0,-1,1.0,
1,105,1,-1,1,1,3,1,1,1,-1.0,0.278,1.0,0.719,1.0,-1,1.0,
1,44,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.818,1.0,-1,1.0,
1,45,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.822,1.0,-1,1.0,
1,57,1,1,1,1,2,1,-1,1,0.0,-1.0,0.0,1.0,-1.0,1,,
1,39,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.821,1.0,-1,1.0,
